image_id,image_ref,label_source,usable_for_training,material_category,sub_category,material_code,weight_kg,city,month,lighting,background,hand_for_scale,split
IMG900784,img/placeholder/0784.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,13.9,Mumbai,2025-10,daylight,cluttered_yard,False,val
IMG900785,img/placeholder/0785.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,12.4,Nashik,2025-04,daylight,floor_mat,True,train
IMG900786,img/placeholder/0786.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,61.2,Nashik,2026-05,indoor_tube,cart,False,train
IMG900787,img/placeholder/0787.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,7.4,Aurangabad,2025-12,shade,shop_counter,False,train
IMG900788,img/placeholder/0788.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,36.7,Nashik,2025-10,indoor_tube,floor_mat,True,train
IMG900789,img/placeholder/0789.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,19.6,Aurangabad,2025-06,indoor_tube,cart,True,train
IMG900790,img/placeholder/0790.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,17.0,Mumbai,2025-10,shade,floor_mat,True,test
IMG900791,img/placeholder/0791.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,18.7,Aurangabad,2025-04,low_light,cart,False,train
IMG900792,img/placeholder/0792.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,23.0,Mumbai,2026-03,indoor_tube,shop_counter,True,test
IMG900793,img/placeholder/0793.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,40.6,Nagpur,2025-12,indoor_tube,cluttered_yard,True,train
IMG900794,img/placeholder/0794.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,4.5,Nagpur,2026-04,indoor_tube,plain,False,train
IMG900795,img/placeholder/0795.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,6.7,Pune,2025-07,low_light,cluttered_yard,False,train
IMG900796,img/placeholder/0796.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,58.1,Mumbai,2025-04,daylight,cluttered_yard,True,train
IMG900797,img/placeholder/0797.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,28.6,Pune,2026-01,daylight,cart,True,train
IMG900798,img/placeholder/0798.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,51.9,Pune,2026-02,daylight,cluttered_yard,False,train
IMG900799,img/placeholder/0799.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,3.2,Nashik,2026-03,indoor_tube,cluttered_yard,False,train
IMG900800,img/placeholder/0800.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,22.1,Mumbai,2026-06,daylight,shop_counter,True,val
IMG900801,img/placeholder/0801.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,11.5,Aurangabad,2026-07,indoor_tube,floor_mat,False,test
IMG900802,img/placeholder/0802.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,27.6,Pune,2026-04,low_light,cart,False,train
IMG900803,img/placeholder/0803.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,58.4,Mumbai,2025-12,shade,floor_mat,False,train
IMG900804,img/placeholder/0804.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,22.3,Pimpri-Chinchwad,2026-01,daylight,cluttered_yard,True,val
IMG900805,img/placeholder/0805.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,5.4,Nashik,2025-05,daylight,cluttered_yard,False,val
IMG900806,img/placeholder/0806.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,39.6,Nashik,2026-01,shade,floor_mat,False,train
IMG900807,img/placeholder/0807.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,7.8,Mumbai,2026-04,indoor_tube,floor_mat,True,test
IMG900808,img/placeholder/0808.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,45.3,Pune,2025-08,shade,cluttered_yard,False,train
IMG900809,img/placeholder/0809.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,98.6,Pune,2025-04,shade,cluttered_yard,False,test
IMG900810,img/placeholder/0810.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,43.2,Mumbai,2026-01,daylight,floor_mat,False,train
IMG900811,img/placeholder/0811.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,39.8,Aurangabad,2026-01,indoor_tube,cluttered_yard,False,train
IMG900812,img/placeholder/0812.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,26.6,Pune,2025-06,daylight,cart,False,test
IMG900813,img/placeholder/0813.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,86.7,Nagpur,2026-07,daylight,cluttered_yard,True,train
IMG900814,img/placeholder/0814.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,48.0,Mumbai,2025-12,shade,floor_mat,True,train
IMG900815,img/placeholder/0815.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,25.2,Aurangabad,2026-01,flash,cart,True,train
IMG900816,img/placeholder/0816.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,61.8,Nashik,2026-05,daylight,cart,False,train
IMG900817,img/placeholder/0817.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,21.8,Pune,2025-08,daylight,cluttered_yard,True,test
IMG900818,img/placeholder/0818.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,7.1,Pune,2025-03,daylight,cluttered_yard,False,train
IMG900819,img/placeholder/0819.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,9.3,Mumbai,2025-12,indoor_tube,floor_mat,True,test
IMG900820,img/placeholder/0820.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,6.0,Mumbai,2026-03,indoor_tube,cart,False,val
IMG900821,img/placeholder/0821.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,25.8,Pimpri-Chinchwad,2026-05,daylight,cluttered_yard,False,train
IMG900822,img/placeholder/0822.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,77.3,Nashik,2026-02,shade,cluttered_yard,True,val
IMG900823,img/placeholder/0823.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,2.7,Nagpur,2026-01,low_light,cluttered_yard,False,val
IMG900824,img/placeholder/0824.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,60.3,Mumbai,2025-08,daylight,cluttered_yard,False,train
IMG900825,img/placeholder/0825.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,22.6,Pune,2026-03,shade,cluttered_yard,False,train
IMG900826,img/placeholder/0826.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,27.5,Aurangabad,2025-08,indoor_tube,cluttered_yard,False,train
IMG900827,img/placeholder/0827.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,5.2,Aurangabad,2026-05,indoor_tube,plain,True,train
IMG900828,img/placeholder/0828.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,69.6,Nagpur,2026-06,indoor_tube,cart,True,train
IMG900829,img/placeholder/0829.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,25.0,Pimpri-Chinchwad,2025-10,indoor_tube,cluttered_yard,False,train
IMG900830,img/placeholder/0830.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,29.0,Mumbai,2025-03,low_light,plain,True,train
IMG900831,img/placeholder/0831.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,7.2,Nashik,2025-07,indoor_tube,cluttered_yard,False,test
IMG900832,img/placeholder/0832.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,23.6,Pune,2026-05,low_light,floor_mat,False,val
IMG900833,img/placeholder/0833.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,47.1,Pune,2026-02,shade,shop_counter,False,test
IMG900834,img/placeholder/0834.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,29.6,Mumbai,2026-08,indoor_tube,plain,False,val
IMG900835,img/placeholder/0835.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,1.3,Mumbai,2026-01,daylight,cluttered_yard,True,val
IMG900836,img/placeholder/0836.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,64.8,Pune,2025-07,daylight,shop_counter,False,train
IMG900837,img/placeholder/0837.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,25.4,Mumbai,2025-10,daylight,cart,True,train
IMG900838,img/placeholder/0838.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,43.0,Nashik,2026-04,flash,shop_counter,True,train
IMG900839,img/placeholder/0839.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,83.5,Pimpri-Chinchwad,2026-08,low_light,shop_counter,False,train
IMG900840,img/placeholder/0840.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,5.2,Aurangabad,2025-04,shade,plain,False,val
IMG900841,img/placeholder/0841.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,5.8,Mumbai,2026-07,shade,cluttered_yard,True,train
IMG900842,img/placeholder/0842.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,7.6,Mumbai,2026-04,shade,cluttered_yard,True,train
IMG900843,img/placeholder/0843.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,35.8,Nashik,2026-05,indoor_tube,plain,True,train
IMG900844,img/placeholder/0844.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,87.3,Nagpur,2025-07,shade,cart,True,train
IMG900845,img/placeholder/0845.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,17.5,Pune,2025-09,indoor_tube,cluttered_yard,False,train
IMG900846,img/placeholder/0846.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,38.0,Mumbai,2026-02,flash,floor_mat,False,train
IMG900847,img/placeholder/0847.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,27.2,Mumbai,2025-09,daylight,shop_counter,False,train
IMG900848,img/placeholder/0848.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,25.2,Nagpur,2025-06,shade,cluttered_yard,True,train
IMG900849,img/placeholder/0849.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,45.9,Mumbai,2025-06,shade,cart,True,train
IMG900850,img/placeholder/0850.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,31.3,Pimpri-Chinchwad,2025-12,daylight,floor_mat,False,train
IMG900851,img/placeholder/0851.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,3.9,Aurangabad,2025-06,daylight,floor_mat,False,train
IMG900852,img/placeholder/0852.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,104.8,Mumbai,2025-06,shade,cart,True,train
IMG900853,img/placeholder/0853.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,9.1,Mumbai,2026-08,shade,floor_mat,False,test
IMG900854,img/placeholder/0854.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,90.0,Pune,2026-04,indoor_tube,cluttered_yard,False,train
IMG900855,img/placeholder/0855.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,20.6,Pune,2025-10,daylight,cluttered_yard,False,train
IMG900856,img/placeholder/0856.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,28.8,Pimpri-Chinchwad,2025-03,indoor_tube,cluttered_yard,False,test
IMG900857,img/placeholder/0857.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,54.5,Nashik,2025-11,indoor_tube,cart,False,train
IMG900858,img/placeholder/0858.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,23.3,Mumbai,2026-04,daylight,plain,True,train
IMG900859,img/placeholder/0859.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,9.1,Pimpri-Chinchwad,2025-03,indoor_tube,cart,True,train
IMG900860,img/placeholder/0860.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,3.6,Aurangabad,2025-07,flash,floor_mat,False,train
IMG900861,img/placeholder/0861.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,88.6,Mumbai,2025-09,indoor_tube,floor_mat,False,train
IMG900862,img/placeholder/0862.png,procedural_placeholder,False,LCD/LED panel,Monitor panel,LCD-MON,10.6,Nashik,2025-08,daylight,plain,False,val
IMG900863,img/placeholder/0863.png,procedural_placeholder,False,LCD/LED panel,TV panel,LCD-TV,42.9,Nashik,2025-03,indoor_tube,plain,True,train
IMG900864,img/placeholder/0864.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,50.9,Pimpri-Chinchwad,2025-09,low_light,cluttered_yard,False,train
IMG900865,img/placeholder/0865.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,3.9,Nashik,2026-02,daylight,floor_mat,False,train
IMG900866,img/placeholder/0866.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,5.4,Nagpur,2025-11,flash,cluttered_yard,True,train
IMG900867,img/placeholder/0867.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,19.0,Aurangabad,2026-03,indoor_tube,shop_counter,True,train
IMG900868,img/placeholder/0868.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,19.8,Pimpri-Chinchwad,2025-08,low_light,cart,True,train
IMG900869,img/placeholder/0869.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,9.6,Pimpri-Chinchwad,2025-06,shade,floor_mat,True,train
IMG900870,img/placeholder/0870.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,35.4,Mumbai,2025-08,indoor_tube,cart,True,train
IMG900871,img/placeholder/0871.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,12.9,Aurangabad,2025-03,indoor_tube,cluttered_yard,True,train
IMG900872,img/placeholder/0872.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,51.1,Pune,2026-04,indoor_tube,plain,False,train
IMG900873,img/placeholder/0873.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,24.9,Mumbai,2026-03,indoor_tube,shop_counter,False,train
IMG900874,img/placeholder/0874.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,13.9,Pune,2025-11,daylight,cart,False,train
IMG900875,img/placeholder/0875.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,29.1,Mumbai,2026-04,low_light,cluttered_yard,True,train
IMG900876,img/placeholder/0876.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,3.6,Pimpri-Chinchwad,2026-02,indoor_tube,shop_counter,False,train
IMG900877,img/placeholder/0877.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,19.1,Mumbai,2026-03,low_light,shop_counter,True,test
IMG900878,img/placeholder/0878.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,19.6,Nashik,2025-08,daylight,cart,False,train
IMG900879,img/placeholder/0879.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,42.8,Pimpri-Chinchwad,2025-06,indoor_tube,cart,False,train
IMG900880,img/placeholder/0880.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,23.0,Mumbai,2025-04,daylight,shop_counter,False,test
IMG900881,img/placeholder/0881.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,20.4,Aurangabad,2025-10,shade,floor_mat,False,train
IMG900882,img/placeholder/0882.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,9.7,Mumbai,2026-05,flash,cluttered_yard,False,train
IMG900883,img/placeholder/0883.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,1.5,Aurangabad,2025-12,low_light,cluttered_yard,False,train
IMG900884,img/placeholder/0884.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,56.3,Nagpur,2026-05,flash,cart,False,train
IMG900885,img/placeholder/0885.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,56.0,Mumbai,2026-02,daylight,floor_mat,False,val
IMG900886,img/placeholder/0886.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,61.4,Pimpri-Chinchwad,2026-01,shade,cluttered_yard,False,train
IMG900887,img/placeholder/0887.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,16.6,Aurangabad,2026-03,daylight,cluttered_yard,False,train
IMG900888,img/placeholder/0888.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,20.9,Nagpur,2025-04,daylight,cluttered_yard,False,train
IMG900889,img/placeholder/0889.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,72.3,Nashik,2025-07,indoor_tube,cart,False,train
IMG900890,img/placeholder/0890.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,2.6,Aurangabad,2026-05,daylight,shop_counter,False,train
IMG900891,img/placeholder/0891.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,67.1,Nagpur,2026-03,shade,cluttered_yard,False,train
IMG900892,img/placeholder/0892.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,37.4,Mumbai,2025-11,shade,floor_mat,True,train
IMG900893,img/placeholder/0893.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,47.5,Aurangabad,2025-08,indoor_tube,cluttered_yard,False,train
IMG900894,img/placeholder/0894.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,61.5,Mumbai,2026-08,shade,cluttered_yard,True,train
IMG900895,img/placeholder/0895.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,11.1,Pune,2026-01,daylight,cluttered_yard,False,train
IMG900896,img/placeholder/0896.png,procedural_placeholder,False,Battery,Lead-acid,BAT-PB,5.1,Nashik,2026-08,daylight,floor_mat,True,train
IMG900897,img/placeholder/0897.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,0.8,Nashik,2026-04,shade,cluttered_yard,False,train
IMG900898,img/placeholder/0898.png,procedural_placeholder,False,LCD/LED panel,Monitor panel,LCD-MON,4.8,Nagpur,2026-05,daylight,shop_counter,False,train
IMG900899,img/placeholder/0899.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,4.3,Mumbai,2026-02,daylight,floor_mat,False,train
IMG900900,img/placeholder/0900.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,32.4,Aurangabad,2025-04,indoor_tube,floor_mat,False,train
IMG900901,img/placeholder/0901.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,98.9,Nagpur,2026-08,flash,cart,False,test
IMG900902,img/placeholder/0902.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,12.3,Aurangabad,2026-03,indoor_tube,floor_mat,False,train
IMG900903,img/placeholder/0903.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,29.7,Pimpri-Chinchwad,2026-08,shade,cluttered_yard,False,train
IMG900904,img/placeholder/0904.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,60.1,Pune,2025-03,flash,shop_counter,False,train
IMG900905,img/placeholder/0905.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,112.2,Mumbai,2025-08,daylight,shop_counter,False,train
IMG900906,img/placeholder/0906.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,34.6,Aurangabad,2025-03,indoor_tube,cluttered_yard,False,train
IMG900907,img/placeholder/0907.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,15.5,Mumbai,2026-04,daylight,cart,False,val
IMG900908,img/placeholder/0908.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,40.0,Mumbai,2025-03,daylight,floor_mat,True,train
